name,chromosome,start_loc,end_loc
3766-1351,11,100440746,100441142
3767-1351,11,100471920,100472886
3768-1351,11,100527205,100528189
3769-1352,11,100574880,100575100
3770-1352,11,100576356,100576618
3771-1352,11,100619084,100619840
3772-1352,11,100622804,100623050
3773-1352,11,100640049,100640608
3774-2,11,100662904,100663347
3775-1353,11,100664011,100664282
3776-1353,11,100669195,100669408
3777-1353,11,100708535,100708742
3778-1353,11,100712123,100712525
3779-1353,11,100713863,100714278
3780-1353,11,100738077,100738578
3781-1353,11,100759516,100760117
3782-1353,11,100761801,100762154
3783-1354,11,100850085,100850960
3784-1354,11,100860284,100860610
3785-1355,11,100939185,100939423
3786-1355,11,100958575,100959309
3787-1355,11,100969157,100970672
3788-1355,11,101009431,101009638
3789-1356,11,101069883,101070493
3790-1356,11,101079716,101080050
3791-1356,11,101082454,101082790
3792-1356,11,101087188,101087620
3793-1356,11,101095192,101095716
3794-1356,11,101119528,101120199
3795-1356,11,101155841,101156193
3796-1356,11,101164012,101164528
3797-1356,11,101170343,101171334
3798-1356,11,101173668,101174298
3799-1357,11,101225891,101226550
3800-1357,11,101246227,101246682
3801-1357,11,101253469,101254071
3802-1357,11,101260496,101260867
3803-1357,11,101263778,101263994
3804-1357,11,101265148,101265442
3805-1357,11,101301859,101302400
3806-1357,11,101315820,101316455
3807-1358,11,101417026,101417491
3808-1358,11,101424972,101425717
3809-1358,11,101442488,101442853
3810-1359,11,101465636,101466362
3811-1359,11,101467815,101468520
3812-1359,11,101551776,101551977
3813-1360,11,101641432,101641758
3814-1360,11,101645919,101646246
3815-1360,11,101657969,101658248
3816-1360,11,101665482,101665851
3817-1361,11,101732722,101733107
3818-1361,11,101784442,101785248
3819-1362,11,101937189,101937648
3820-1362,11,101963804,101964286
3821-1363,11,101984403,101984969
3822-1363,11,102026466,102027367
3823-1363,11,102087178,102087735
3824-1363,11,102088448,102088829
3825-1364,11,102107141,102107345
3826-1364,11,102145529,102146014
3827-1364,11,102156162,102156447
3828-1364,11,102184903,102185342
3829-1364,11,102189549,102189812
3830-1364,11,102206518,102206976
3831-1364,11,102224734,102225039
3832-1364,11,102229651,102230283
3833-1365,11,102245154,102245439
3834-1365,11,102248721,102249264
3835-1365,11,102276504,102276728
3836-1365,11,102284740,102284981
3837-1365,11,102295921,102297391
3838-1365,11,102308956,102309471
3839-1365,11,102316660,102319603
3840-1365,11,102319886,102320237
3841-1366,11,102393274,102393802
3842-1366,11,102399569,102400020
3843-1366,11,102407257,102407856
3844-1366,11,102408346,102408573
3845-1366,11,102437373,102438878
3846-1366,11,102446983,102447776
3847-1366,11,102455819,102456341
3848-1366,11,102467090,102467394
3849-1367,11,102555638,102556459
3850-1367,11,102604501,102606498
3851-1368,11,102665168,102666458
3852-1368,11,102697575,102697952
3853-1369,11,102761370,102761910
3854-1369,11,102774033,102774852
3855-1369,11,102818491,102819658
3856-1369,11,102880701,102881252
3857-1370,11,102893198,102893569
3858-1370,11,102924799,102925274
3859-1370,11,102945902,102946867
3860-1370,11,102948559,102948787
3861-1370,11,102989979,102990356
3862-1370,11,102994927,102995168
3863-1370,11,103016861,103017242
3864-1371,11,103080195,103080630
3865-1371,11,103084256,103084810
3866-1371,11,103088247,103088527
3867-1371,11,103089842,103090045
3868-1371,11,103101303,103101796
3869-1371,11,103116014,103116217
3870-1371,11,103116397,103116657
3871-1371,11,103117220,103117987
3872-1371,11,103132301,103133111
3873-1372,11,103170602,103171502
3874-1372,11,103199382,103199794
3875-1372,11,103217829,103218126
3876-1372,11,103218288,103218500
3877-1372,11,103267034,103267850
3878-1373,11,103312076,103312287
3879-1373,11,103333799,103334313
3880-1373,11,103360220,103361037
3881-1373,11,103363137,103363411
3882-1373,11,103412256,103413015
3883-1375,11,103649384,103650338
3884-1376,11,103697432,103698093
3885-1376,11,103749374,103749942
3886-1376,11,103773542,103774422
3887-1376,11,103795475,103795789
3888-1377,11,103809820,103810478
3889-1377,11,103811332,103811622
3890-1377,11,103812318,103812788
3891-1378,11,103953807,103954165
3892-1378,11,103966474,103967112
3893-1379,11,104072784,104073108
3894-1379,11,104131899,104133862
3895-1380,11,104231063,104232946
3896-1380,11,104233714,104233988
3897-1381,11,104441726,104443073
3898-1382,11,104468799,104469547
3899-1382,11,104550009,104550838
3900-1382,11,104571436,104571657
3901-1383,11,104607827,104608349
3902-1383,11,104685610,104685883
3903-1384,11,104814747,104815174
3904-1385,11,104861838,104862044
3905-1387,11,105126139,105126995
3906-1387,11,105164810,105166296
3907-1387,11,105180784,105182432
3908-1388,11,105292203,105293285
3909-1388,11,105362987,105363254
3910-1389,11,105456517,105456866
3911-1390,11,105589529,105590450
3912-1393,11,105943715,105944452
3913-1393,11,105967810,105968352
3914-1393,11,105986061,105986263
3915-1393,11,105988731,105988991
3916-1393,11,106018765,106019015
3917-1393,11,106020455,106020764
3918-1393,11,106031954,106032353
3919-174,11,106036775,106037324
3920-1394,11,106065892,106066412
3921-1394,11,106083905,106085252
3922-1394,11,106159788,106160697
3923-1395,11,106193391,106193684
3924-1395,11,106216095,106217365
3925-1395,11,106255313,106255573
3926-1395,11,106272450,106273413
3927-1395,11,106296264,106296478
3928-1395,11,106297145,106297587
3929-1396,11,106320664,106320866
3930-1397,11,106487118,106487912
3931-1397,11,106500859,106501412
3932-1398,11,106584232,106584650
3933-1398,11,106612182,106613208
3934-1399,11,106779227,106779632
3935-1399,11,106787462,106789507
3936-1400,11,106920093,106920955
3937-1401,11,106999064,106999677
3938-1401,11,107012600,107012831
3939-1401,11,107027745,107028594
3940-1401,11,107048725,107049588
3941-1401,11,107049672,107050219
3942-1401,11,107050303,107050587
3943-1402,11,107131316,107132337
3944-1402,11,107188910,107189486
3945-1404,11,107469064,107470815
3946-1405,11,107479399,107479863
3947-1405,11,107546798,107548453
3948-1407,11,107793565,107794919
3949-1409,11,108105948,108106461
3950-1411,11,108342957,108344212
3951-1412,11,108424994,108425741
3952-1413,11,108651091,108651320
3953-176,11,108920190,108922170
3954-1416,11,108922545,108923014
3955-1416,11,109011697,109012012
3956-1417,11,109170509,109170741
3957-1418,11,109288663,109288907
3958-1419,11,109362520,109363548
3959-1419,11,109425484,109426357
3960-1419,11,109431292,109431616
3961-1420,11,109472253,109472605
3962-1420,11,109473121,109474103
3963-1421,11,109611083,109612118
3964-1421,11,109650240,109651597
3965-1422,11,109721320,109721733
3966-1422,11,109722018,109722328
3967-1426,11,110337365,110337948
3968-1433,11,111183612,111183868
3969-1433,11,111221409,111221680
3970-1445,11,112781358,112783154
3971-1445,11,112783817,112784076
3972-1445,11,112784499,112785465
3973-1448,11,113173140,113173482
3974-1448,11,113201433,113201928
3975-1448,11,113219581,113219839
3976-1451,11,113618682,113619757
3977-1452,11,113649454,113650104
3978-1452,11,113683423,113684762
3979-1452,11,113750857,113752076
3980-1454,11,113913219,113913558
3981-1455,11,114064913,114065327
3982-1455,11,114065969,114067286
3983-1459,11,114668546,114669164
3984-1459,11,114675372,114676005
3985-1460,11,114764951,114765486
3986-1460,11,114786357,114786681
3987-1460,11,114791528,114792431
3988-1461,11,114851258,114852601
3989-1463,11,115091450,115091824
3990-1463,11,115154019,115154286
3991-1463,11,115163023,115164203
3992-1463,11,115187227,115187538
3993-1464,11,115249889,115250687
3994-1464,11,115257800,115258414
3995-1464,11,115265304,115265510
3996-1464,11,115266607,115267322
3997-1464,11,115297267,115297688
3998-1464,11,115318303,115318946
3999-1464,11,115321831,115322047
4000-1464,11,115323362,115323699
4001-1464,11,115334602,115334892
4002-1465,11,115367036,115367842
4003-1465,11,115374187,115374505
4004-1465,11,115381814,115382337
4005-1465,11,115393394,115394020
4006-1465,11,115403659,115404213
4007-1465,11,115412708,115412977
4008-1465,11,115413375,115413851
4009-1465,11,115419719,115420608
4010-1465,11,115447896,115448233
4011-1466,11,115475507,115476096
4012-1466,11,115491594,115491879
4013-1466,11,115513703,115514554
4014-1466,11,115535454,115536606
4015-1466,11,115603564,115604631
4016-1467,11,115612386,115613023
4017-1467,11,115627761,115628034
4018-1467,11,115628181,115628442
4019-1467,11,115707906,115708804
4020-1468,11,115760663,115760892
4021-1468,11,115765198,115766060
4022-1468,11,115803544,115803758
4023-1468,11,115813280,115813897
4024-1468,11,115814568,115815262
4025-1468,11,115823817,115824689
4026-1468,11,115858427,115859990
4027-1469,11,115933449,115933777
4028-1469,11,115974662,115975209
4029-1470,11,116004824,116005123
4030-1470,11,116012347,116012848
4031-1470,11,116023715,116024674
4032-1470,11,116030276,116030729
4033-1470,11,116086819,116087038
4034-1470,11,116109510,116110468
4035-1471,11,116130558,116131201
4036-1471,11,116138362,116139029
4037-1471,11,116167887,116168373
4038-1471,11,116198479,116199140
4039-1471,11,116221935,116223058
4040-1471,11,116232744,116232982
4041-1471,11,116238045,116238278
4042-1472,11,116273752,116274225
4043-1472,11,116281204,116281662
4044-1472,11,116282865,116283520
4045-1472,11,116306427,116306856
4046-1472,11,116334205,116335735
4047-1472,11,116390593,116390809
4048-1473,11,116412291,116413429
4049-1473,11,116433881,116434818
4050-1473,11,116489763,116490485
4051-1473,11,116498663,116498943
4052-1474,11,116531530,116534153
4053-1474,11,116541782,116541997
4054-1474,11,116580701,116581652
4055-1474,11,116623688,116624381
4056-184,11,116653652,116654448
4057-1475,11,116694238,116694929
4058-1475,11,116759591,116759999
4059-1475,11,116764166,116764400
4060-1476,11,116827684,116828156
4061-1476,11,116842473,116843848
4062-1476,11,116852079,116853903
4063-1477,11,116918621,116919457
4064-1477,11,116969039,116969281
4065-1478,11,117076625,117077062
4066-1478,11,117114759,117115949
4067-1479,11,117199340,117199881
4068-1479,11,117266079,117266736
4069-1479,11,117290409,117290715
4070-1480,11,117332158,117332683
4071-1480,11,117394496,117394786
4072-1481,11,117500910,117501212
4073-1482,11,117654059,117656015
4074-1483,11,117779900,117780140
4075-1483,11,117783094,117783510
4076-1483,11,117809531,117810160
4077-1484,11,117849037,117849555
4078-1484,11,117860710,117860915
4079-1484,11,117873019,117873496
4080-1484,11,117930807,117931220
4081-1484,11,117949460,117949988
4082-1484,11,117963365,117963770
4083-1485,11,117967878,117969565
4084-1485,11,117986791,117987358
4085-1487,11,118247687,118248978
4086-1487,11,118289860,118290551
4087-1487,11,118354933,118355608
4088-1488,11,118418786,118419257
4089-1488,11,118476739,118477243
4090-1489,11,118569079,118570409
4091-1492,11,118891228,118891637
4092-1492,11,118907300,118907642
4093-1492,11,118908509,118909787
4094-1492,11,118999518,118999905
4095-1493,11,119022745,119023578
4096-1493,11,119034303,119034721
4097-1493,11,119037206,119037726
4098-1493,11,119040634,119043113
4099-1493,11,119044977,119045293
4100-1493,11,119046523,119046859
4101-1493,11,119053227,119054061
4102-1493,11,119055962,119056881
4103-1493,11,119058271,119058743
4104-1493,11,119081041,119081767
4105-1493,11,119085457,119086585
4106-1493,11,119089984,119091203
4107-1494,11,119174678,119174898
4108-1494,11,119210656,119210884
4109-1494,11,119228093,119228684
4110-1494,11,119267880,119268321
4111-1495,11,119299620,119300419
4112-1495,11,119355286,119355901
4113-1495,11,119389954,119390810
4114-1496,11,119428773,119428982
4115-1496,11,119490996,119491996
4116-1496,11,119524577,119524897
4117-1497,11,119546892,119549732
4118-1497,11,119602871,119603714
4119-1499,11,119913703,119914107
4120-1500,11,119942284,119943638
4121-1500,11,120011987,120012305
4122-1500,11,120046796,120047189
4123-1501,11,120079325,120079533
4124-1501,11,120086396,120087086
4125-1501,11,120098464,120099310
4126-1501,11,120150723,120151522
4127-1501,11,120185431,120186075
4128-1501,11,120187268,120187720
4129-1501,11,120188049,120188407
4130-1501,11,120189410,120190123
4131-1502,11,120230922,120231594
4132-1502,11,120232784,120232993
4133-1502,11,120233334,120233642
4134-1502,11,120233787,120238101
4135-1502,11,120305076,120305571
4136-1502,11,120310793,120311320
4137-1502,11,120320945,120321513
4138-1503,11,120327935,120328148
4139-1503,11,120347871,120350438
4140-1503,11,120378268,120378892
4141-1503,11,120437167,120437794
4142-1504,11,120457857,120458275
4143-1504,11,120467171,120468012
4144-1504,11,120484496,120484984
4145-1504,11,120491762,120492339
4146-1504,11,120530551,120530999
4147-1504,11,120549382,120549935
4148-1504,11,120572476,120573685
4149-1504,11,120580994,120581808
4150-1505,11,120597591,120598824
4151-1505,11,120608514,120608920
4152-1505,11,120617581,120618028
4153-1505,11,120624451,120625069
4154-1505,11,120632650,120633766
4155-1505,11,120659854,120661388
4156-1505,11,120672900,120673537
4157-1505,11,120713222,120714026
4158-1506,11,120721293,120721783
4159-1506,11,120726952,120727208
4160-1506,11,120783758,120784818
4161-1506,11,120796029,120796548
4162-1506,11,120823573,120824995
4163-1507,11,120932612,120932994
4164-1507,11,120948830,120949654
4165-1507,11,120950831,120951111
4166-1508,11,120990535,120991408
4167-1508,11,121071001,121071271
4168-1509,11,121156395,121156973
4169-1509,11,121204380,121204927
4170-1509,11,121236702,121237537
4171-1510,11,121259666,121260532
4172-1510,11,121318864,121319347
4173-1510,11,121353779,121354600
4174-1511,11,121387753,121388238
4175-1511,11,121421613,121421846
4176-1511,11,121451878,121452245
4177-1513,11,121672748,121673446
4178-1513,11,121702214,121702990
4179-1513,11,121703380,121703627
4180-1514,11,121830175,121830581
4181-607,12,3003442,3003740
4182-608,12,3058392,3058853
4183-609,12,3235440,3235920
4184-609,12,3261661,3261868
4185-610,12,3309324,3310176
4186-610,12,3336572,3336843
4187-610,12,3357177,3357622
4188-610,12,3365111,3365428
4189-611,12,3426605,3427706
4190-612,12,3572055,3572883
4191-614,12,3806268,3808370
4192-614,12,3891226,3891634
4193-614,12,3930250,3930622
4194-615,12,3959901,3960450
4195-615,12,3981728,3982058
4196-615,12,4038394,4039169
4197-616,12,4082493,4082922
4198-616,12,4133130,4133736
4199-619,12,4476337,4477496
4200-620,12,4592830,4593587
4201-621,12,4768898,4769443
4202-621,12,4788191,4788402
4203-621,12,4801474,4801945
4204-621,12,4817253,4817906
4205-621,12,4841210,4841687
4206-621,12,4843213,4843433
4207-622,12,4874228,4874458
4208-622,12,4906987,4907825
4209-622,12,4917016,4918101
4210-624,12,5209990,5210228
4211-78,12,5373700,5376059
4212-627,12,5613781,5614149
4213-627,12,5617475,5617927
4214-630,12,6013136,6013441
4215-632,12,6234962,6235479
4216-634,12,6517534,6517900
4217-636,12,6804052,6804391
4218-639,12,7111635,7112076
4219-639,12,7143749,7144232
4220-639,12,7149136,7149342
4221-644,12,7802215,7802525
4222-646,12,8123984,8124303
4223-647,12,8208073,8208367
4224-648,12,8297986,8298957
4225-648,12,8301479,8302393
4226-648,12,8313313,8313608
4227-649,12,8404454,8404685
4228-649,12,8498973,8500446
4229-650,12,8583607,8583996
4230-650,12,8588370,8588780
4231-650,12,8640898,8641231
4232-651,12,8673955,8674910
4233-651,12,8770986,8772941
4234-652,12,8843720,8843962
4235-653,12,8921580,8922636
4236-653,12,8973788,8974262
4237-653,12,9029921,9030503
4238-658,12,9574445,9574788
4239-658,12,9581229,9581438
4240-658,12,9683160,9683682
4241-660,12,9914569,9914911
4242-664,12,10390726,10391201
4243-664,12,10449565,10449893
4244-667,12,10829445,10829655
4245-668,12,10971167,10971510
4246-669,12,11031499,11031963
4247-669,12,11109427,11109648
4248-670,12,11150132,11150540
4249-670,12,11187627,11188149
4250-670,12,11265767,11266616
4251-672,12,11436442,11436740
4252-672,12,11455760,11456245
4253-676,12,11959891,11960140
4254-677,12,12092551,12092920
4255-678,12,12262093,12262431
4256-679,12,12392418,12392711
4257-681,12,12658739,12659177
4258-681,12,12662868,12663237
4259-683,12,12911996,12912324
4260-683,12,12936991,12937387
4261-683,12,12939674,12940305
4262-683,12,12941552,12942789
4263-686,12,13248795,13249277
4264-686,12,13269074,13269418
4265-687,12,13425661,13425902
4266-690,12,13763673,13763917
4267-691,12,13997593,13998336
4268-692,12,14149682,14150644
4269-692,12,14151807,14152353
4270-696,12,14599927,14600195
4271-697,12,14791226,14791529
4272-699,12,15026066,15026393
4273-700,12,15191608,15192537
4274-702,12,15377749,15378051
